X	Y	Time
520	3040	1.10163E+03
560	3040	1.10082E+03
600	3040	1.09994E+03
640	3040	1.09858E+03
680	3040	1.09747E+03
720	3040	1.09733E+03
760	3040	1.09727E+03
800	3040	1.09701E+03
840	3040	1.09679E+03
880	3040	1.09623E+03
920	3040	1.09639E+03
960	3040	1.09600E+03
1000	3040	1.09434E+03
1040	3040	1.09228E+03
1080	3040	1.09070E+03
1120	3040	1.08923E+03
1160	3040	1.08839E+03
1200	3040	1.08749E+03
1240	3040	1.08733E+03
1280	3040	1.08769E+03
1320	3040	1.08692E+03
1360	3040	1.08542E+03
1400	3040	1.08534E+03
1440	3040	1.08408E+03
1480	3040	1.08141E+03
1520	3040	1.07865E+03
1560	3040	1.07586E+03
1600	3040	1.07334E+03
1640	3040	1.07261E+03
1680	3040	1.07167E+03
1720	3040	1.07135E+03
1760	3040	1.07168E+03
1800	3040	1.07286E+03
1840	3040	1.07492E+03
1880	3040	1.07780E+03
1920	3040	1.07949E+03
1960	3040	1.08098E+03
2000	3040	1.08175E+03
2040	3040	1.08246E+03
2080	3040	1.08314E+03
2120	3040	1.08438E+03
2160	3040	1.08545E+03
2200	3040	1.08576E+03
2240	3040	1.08574E+03
2280	3040	1.08548E+03
2320	3040	1.08574E+03
2360	3040	1.08562E+03
2400	3040	1.08604E+03
2440	3040	1.08690E+03
2480	3040	1.08745E+03
2520	3040	1.09055E+03
2560	3040	1.09201E+03
2600	3040	1.09273E+03
2640	3040	1.09382E+03
2680	3040	1.09576E+03
2720	3040	1.09670E+03
2760	3040	1.09716E+03
2800	3040	1.09897E+03
2840	3040	1.10403E+03
2880	3040	1.10545E+03
2920	3040	1.10512E+03
2960	3040	1.10397E+03
3000	3040	1.10176E+03
3040	3040	1.09972E+03
3080	3040	1.09781E+03
3120	3040	1.09590E+03
3160	3040	1.09348E+03
3200	3040	1.09277E+03
3240	3040	1.09180E+03
3280	3040	1.09132E+03
3320	3040	1.09103E+03
3360	3040	1.09038E+03
3400	3040	1.08959E+03
3440	3040	1.08938E+03
3480	3040	1.08602E+03
3520	3040	1.08946E+03
80	3080	1.10155E+03
120	3080	1.10257E+03
160	3080	1.10334E+03
200	3080	1.10385E+03
240	3080	1.10410E+03
280	3080	1.10393E+03
320	3080	1.10414E+03
360	3080	1.10405E+03
400	3080	1.10348E+03
440	3080	1.10291E+03
480	3080	1.10206E+03
520	3080	1.10174E+03
560	3080	1.10056E+03
600	3080	1.09926E+03
640	3080	1.09830E+03
680	3080	1.09733E+03
720	3080	1.09708E+03
760	3080	1.09682E+03
800	3080	1.09655E+03
840	3080	1.09622E+03
880	3080	1.09577E+03
920	3080	1.09599E+03
960	3080	1.09546E+03
1000	3080	1.09399E+03
1040	3080	1.09269E+03
1080	3080	1.09075E+03
1120	3080	1.08992E+03
1160	3080	1.08876E+03
1200	3080	1.08780E+03
1240	3080	1.08762E+03
1280	3080	1.08819E+03
1320	3080	1.08788E+03
1360	3080	1.08611E+03
1400	3080	1.08551E+03
1440	3080	1.08463E+03
1480	3080	1.08306E+03
1520	3080	1.08101E+03
1560	3080	1.07853E+03
1600	3080	1.07644E+03
1640	3080	1.07567E+03
1680	3080	1.07434E+03
1720	3080	1.07366E+03
1760	3080	1.07376E+03
1800	3080	1.07526E+03
1840	3080	1.07675E+03
1880	3080	1.07933E+03
1920	3080	1.08021E+03
1960	3080	1.08146E+03
2000	3080	1.08260E+03
2040	3080	1.08339E+03
2080	3080	1.08468E+03
2120	3080	1.08607E+03
2160	3080	1.08627E+03
2200	3080	1.08648E+03
2240	3080	1.08567E+03
2280	3080	1.08541E+03
2320	3080	1.08551E+03
2360	3080	1.08611E+03
2400	3080	1.08666E+03
2440	3080	1.08826E+03
2480	3080	1.08922E+03
2520	3080	1.09244E+03
2560	3080	1.09344E+03
2600	3080	1.09415E+03
2640	3080	1.09483E+03
2680	3080	1.09510E+03
2720	3080	1.09595E+03
2760	3080	1.09637E+03
2800	3080	1.09829E+03
2840	3080	1.10207E+03
2880	3080	1.10405E+03
2920	3080	1.10348E+03
2960	3080	1.10284E+03
3000	3080	1.10123E+03
3040	3080	1.09957E+03
3080	3080	1.09704E+03
3120	3080	1.09480E+03
3160	3080	1.09333E+03
3200	3080	1.09272E+03
3240	3080	1.09278E+03
3280	3080	1.09198E+03
3320	3080	1.09131E+03
3360	3080	1.09109E+03
3400	3080	1.09049E+03
3440	3080	1.08935E+03
3480	3080	1.08742E+03
3520	3080	1.09022E+03
80	3120	1.10201E+03
120	3120	1.10319E+03
160	3120	1.10362E+03
200	3120	1.10371E+03
240	3120	1.10392E+03
280	3120	1.10334E+03
320	3120	1.10340E+03
360	3120	1.10330E+03
400	3120	1.10288E+03
440	3120	1.10288E+03
480	3120	1.10205E+03
520	3120	1.10147E+03
560	3120	1.10047E+03
600	3120	1.09911E+03
640	3120	1.09804E+03
680	3120	1.09726E+03
720	3120	1.09665E+03
760	3120	1.09636E+03
800	3120	1.09620E+03
840	3120	1.09578E+03
880	3120	1.09546E+03
920	3120	1.09583E+03
960	3120	1.09552E+03
1000	3120	1.09433E+03
1040	3120	1.09288E+03
1080	3120	1.09122E+03
1120	3120	1.09015E+03
1160	3120	1.08915E+03
1200	3120	1.08751E+03
1280	3120	1.08740E+03
1320	3120	1.08884E+03
1360	3120	1.08913E+03
1400	3120	1.08728E+03
1440	3120	1.08642E+03
1480	3120	1.08561E+03
1520	3120	1.08446E+03
1560	3120	1.08328E+03
1600	3120	1.08087E+03
1640	3120	1.07879E+03
1680	3120	1.07770E+03
1720	3120	1.07746E+03
1760	3120	1.07716E+03
1800	3120	1.07794E+03
1840	3120	1.07914E+03
1880	3120	1.08050E+03
1920	3120	1.08169E+03
1960	3120	1.08304E+03
2000	3120	1.08377E+03
2040	3120	1.08515E+03
2080	3120	1.08612E+03
2120	3120	1.08674E+03
2160	3120	1.08658E+03
2200	3120	1.08628E+03
2240	3120	1.08515E+03
2280	3120	1.08509E+03
2320	3120	1.08659E+03
2360	3120	1.08698E+03
2400	3120	1.08803E+03
2440	3120	1.08969E+03
2480	3120	1.09087E+03
2560	3120	1.09414E+03
2600	3120	1.09482E+03
2640	3120	1.09524E+03
2680	3120	1.09524E+03
2720	3120	1.09509E+03
2760	3120	1.09512E+03
2800	3120	1.09587E+03
2840	3120	1.09738E+03
2880	3120	1.10103E+03
2920	3120	1.10282E+03
2960	3120	1.10239E+03
3000	3120	1.10125E+03
3040	3120	1.10083E+03
3080	3120	1.09866E+03
3120	3120	1.09660E+03
3160	3120	1.09444E+03
3200	3120	1.09318E+03
3240	3120	1.09305E+03
3280	3120	1.09275E+03
3320	3120	1.09232E+03
3360	3120	1.09187E+03
3400	3120	1.09121E+03
3440	3120	1.09147E+03
3480	3120	1.09080E+03
3520	3120	1.09141E+03
3560	3120	1.09125E+03
120	3160	1.10225E+03
160	3160	1.10386E+03
200	3160	1.10358E+03
240	3160	1.10348E+03
280	3160	1.10360E+03
320	3160	1.10342E+03
360	3160	1.10284E+03
400	3160	1.10280E+03
440	3160	1.10252E+03
480	3160	1.10266E+03
520	3160	1.10170E+03
560	3160	1.10153E+03
600	3160	1.10065E+03
640	3160	1.09932E+03
680	3160	1.09835E+03
720	3160	1.09750E+03
760	3160	1.09682E+03
800	3160	1.09641E+03
840	3160	1.09589E+03
880	3160	1.09583E+03
920	3160	1.09587E+03
960	3160	1.09664E+03
1000	3160	1.09620E+03
1040	3160	1.09511E+03
1080	3160	1.09408E+03
1120	3160	1.09193E+03
1160	3160	1.09055E+03
1200	3160	1.08900E+03
1240	3160	1.08739E+03
1280	3160	1.08792E+03
1320	3160	1.08890E+03
1360	3160	1.08941E+03
1400	3160	1.08829E+03
1440	3160	1.08737E+03
1480	3160	1.08627E+03
1520	3160	1.08575E+03
1560	3160	1.08469E+03
1600	3160	1.08339E+03
1640	3160	1.08224E+03
1680	3160	1.08133E+03
1720	3160	1.08087E+03
1760	3160	1.08044E+03
1800	3160	1.08020E+03
1840	3160	1.08058E+03
1880	3160	1.08126E+03
1920	3160	1.08238E+03
1960	3160	1.08389E+03
2000	3160	1.08448E+03
2040	3160	1.08556E+03
2080	3160	1.08620E+03
2120	3160	1.08669E+03
2160	3160	1.08647E+03
2200	3160	1.08590E+03
2240	3160	1.08533E+03
2280	3160	1.08520E+03
2320	3160	1.08597E+03
2360	3160	1.08661E+03
2400	3160	1.08761E+03
2440	3160	1.08949E+03
2480	3160	1.09121E+03
2520	3160	1.09329E+03
2560	3160	1.09485E+03
2600	3160	1.09511E+03
2640	3160	1.09495E+03
2680	3160	1.09448E+03
2720	3160	1.09396E+03
2760	3160	1.09400E+03
2800	3160	1.09512E+03
2840	3160	1.09639E+03
2880	3160	1.09826E+03
2920	3160	1.10041E+03
2960	3160	1.10134E+03
3000	3160	1.09981E+03
3040	3160	1.09944E+03
3080	3160	1.09806E+03
3120	3160	1.09621E+03
3160	3160	1.09446E+03
3200	3160	1.09361E+03
3240	3160	1.09357E+03
3280	3160	1.09336E+03
3320	3160	1.09302E+03
3360	3160	1.09262E+03
3400	3160	1.09272E+03
3440	3160	1.09237E+03
3480	3160	1.09143E+03
3520	3160	1.09238E+03
3560	3160	1.09241E+03
120	3200	1.10150E+03
160	3200	1.10272E+03
200	3200	1.10345E+03
240	3200	1.10333E+03
280	3200	1.10379E+03
320	3200	1.10293E+03
360	3200	1.10282E+03
400	3200	1.10221E+03
440	3200	1.10231E+03
480	3200	1.10196E+03
520	3200	1.10166E+03
560	3200	1.10147E+03
600	3200	1.10016E+03
640	3200	1.09918E+03
680	3200	1.09834E+03
720	3200	1.09783E+03
760	3200	1.09734E+03
800	3200	1.09659E+03
840	3200	1.09597E+03
880	3200	1.09585E+03
920	3200	1.09585E+03
960	3200	1.09644E+03
1000	3200	1.09731E+03
1040	3200	1.09612E+03
1080	3200	1.09591E+03
1120	3200	1.09248E+03
1160	3200	1.09163E+03
1200	3200	1.08881E+03
1240	3200	1.08775E+03
1280	3200	1.08856E+03
1320	3200	1.08849E+03
1360	3200	1.08915E+03
1400	3200	1.08819E+03
1440	3200	1.08864E+03
1480	3200	1.08813E+03
1520	3200	1.08694E+03
1560	3200	1.08566E+03
1600	3200	1.08492E+03
1640	3200	1.08461E+03
1680	3200	1.08388E+03
1720	3200	1.08379E+03
1760	3200	1.08311E+03
1800	3200	1.08226E+03
1840	3200	1.08251E+03
1880	3200	1.08280E+03
1920	3200	1.08424E+03
1960	3200	1.08657E+03
2000	3200	1.08725E+03
2040	3200	1.08695E+03
2080	3200	1.08664E+03
2120	3200	1.08654E+03
2160	3200	1.08623E+03
2200	3200	1.08569E+03
2240	3200	1.08569E+03
2280	3200	1.08586E+03
2320	3200	1.08699E+03
2360	3200	1.08785E+03
2400	3200	1.08897E+03
2440	3200	1.09147E+03
2480	3200	1.09415E+03
2520	3200	1.09482E+03
2560	3200	1.09501E+03
2600	3200	1.09430E+03
2640	3200	1.09313E+03
2680	3200	1.09317E+03
2720	3200	1.09299E+03
2760	3200	1.09258E+03
2800	3200	1.09365E+03
2840	3200	1.09467E+03
2880	3200	1.09638E+03
2920	3200	1.09790E+03
2960	3200	1.09838E+03
3000	3200	1.09798E+03
3040	3200	1.09833E+03
3080	3200	1.09773E+03
3120	3200	1.09635E+03
3160	3200	1.09467E+03
3200	3200	1.09386E+03
3240	3200	1.09328E+03
3280	3200	1.09320E+03
3320	3200	1.09323E+03
3360	3200	1.09299E+03
3400	3200	1.09285E+03
3440	3200	1.09273E+03
3480	3200	1.09236E+03
3520	3200	1.09318E+03
3560	3200	1.09341E+03
120	3240	1.10120E+03
160	3240	1.10271E+03
200	3240	1.10361E+03
240	3240	1.10347E+03
280	3240	1.10351E+03
320	3240	1.10290E+03
360	3240	1.10284E+03
400	3240	1.10237E+03
440	3240	1.10204E+03
480	3240	1.10150E+03
520	3240	1.10106E+03
560	3240	1.10116E+03
600	3240	1.09960E+03
640	3240	1.09870E+03
680	3240	1.09781E+03
720	3240	1.09799E+03
760	3240	1.09779E+03
800	3240	1.09691E+03
840	3240	1.09585E+03
880	3240	1.09555E+03
920	3240	1.09590E+03
960	3240	1.09697E+03
1000	3240	1.09795E+03
1040	3240	1.09758E+03
1080	3240	1.09675E+03
1120	3240	1.09304E+03
1160	3240	1.09205E+03
1200	3240	1.08892E+03
1240	3240	1.08780E+03
1280	3240	1.08800E+03
1320	3240	1.08764E+03
1360	3240	1.08830E+03
1400	3240	1.08866E+03
1440	3240	1.09010E+03
1480	3240	1.09003E+03
1520	3240	1.08933E+03
1560	3240	1.08689E+03
1600	3240	1.08632E+03
1640	3240	1.08639E+03
1680	3240	1.08534E+03
1720	3240	1.08536E+03
1760	3240	1.08527E+03
1800	3240	1.08510E+03
1840	3240	1.08463E+03
1880	3240	1.08454E+03
1920	3240	1.08722E+03
1960	3240	1.08852E+03
2000	3240	1.08848E+03
2040	3240	1.08832E+03
2080	3240	1.08731E+03
2120	3240	1.08689E+03
2160	3240	1.08666E+03
2200	3240	1.08626E+03
2240	3240	1.08640E+03
2280	3240	1.08693E+03
2320	3240	1.08843E+03
2360	3240	1.09023E+03
2400	3240	1.09198E+03
2440	3240	1.09417E+03
2480	3240	1.09640E+03
2520	3240	1.09603E+03
2560	3240	1.09463E+03
2600	3240	1.09367E+03
2640	3240	1.09240E+03
2680	3240	1.09228E+03
2720	3240	1.09227E+03
2760	3240	1.09245E+03
2800	3240	1.09298E+03
2840	3240	1.09380E+03
2880	3240	1.09579E+03
2920	3240	1.09680E+03
2960	3240	1.09737E+03
3000	3240	1.09697E+03
3040	3240	1.09789E+03
3080	3240	1.09762E+03
3120	3240	1.09629E+03
3160	3240	1.09548E+03
3200	3240	1.09452E+03
3240	3240	1.09419E+03
3280	3240	1.09402E+03
3320	3240	1.09429E+03
3360	3240	1.09406E+03
3400	3240	1.09427E+03
3440	3240	1.09436E+03
3480	3240	1.09399E+03
3520	3240	1.09485E+03
3560	3240	1.09533E+03
120	3280	1.10176E+03
160	3280	1.10274E+03
200	3280	1.10399E+03
240	3280	1.10339E+03
280	3280	1.10348E+03
320	3280	1.10297E+03
360	3280	1.10249E+03
400	3280	1.10187E+03
440	3280	1.10202E+03
480	3280	1.10154E+03
520	3280	1.10071E+03
560	3280	1.10055E+03
600	3280	1.09939E+03
640	3280	1.09849E+03
680	3280	1.09784E+03
720	3280	1.09757E+03
760	3280	1.09751E+03
800	3280	1.09725E+03
840	3280	1.09646E+03
880	3280	1.09610E+03
920	3280	1.09618E+03
960	3280	1.09693E+03
1000	3280	1.09775E+03
1040	3280	1.09710E+03
1080	3280	1.09509E+03
1120	3280	1.09286E+03
1160	3280	1.09044E+03
1200	3280	1.08823E+03
1240	3280	1.08785E+03
1280	3280	1.08757E+03
1320	3280	1.08729E+03
1360	3280	1.08834E+03
1400	3280	1.08833E+03
1440	3280	1.09017E+03
1480	3280	1.09117E+03
1520	3280	1.09114E+03
1560	3280	1.08899E+03
1600	3280	1.08821E+03
1640	3280	1.08828E+03
1680	3280	1.08744E+03
1720	3280	1.08668E+03
1760	3280	1.08718E+03
1800	3280	1.08748E+03
1840	3280	1.08732E+03
1880	3280	1.08774E+03
1920	3280	1.08861E+03
1960	3280	1.08974E+03
2000	3280	1.08966E+03
2040	3280	1.08897E+03
2080	3280	1.08850E+03
2120	3280	1.08755E+03
2160	3280	1.08773E+03
2200	3280	1.08750E+03
2240	3280	1.08814E+03
2280	3280	1.08934E+03
2320	3280	1.09169E+03
2360	3280	1.09447E+03
2400	3280	1.09557E+03
2440	3280	1.09676E+03
2480	3280	1.09662E+03
2520	3280	1.09571E+03
2560	3280	1.09472E+03
2600	3280	1.09391E+03
2640	3280	1.09202E+03
2680	3280	1.09209E+03
2720	3280	1.09179E+03
2760	3280	1.09185E+03
2800	3280	1.09252E+03
2840	3280	1.09397E+03
2880	3280	1.09583E+03
2920	3280	1.09697E+03
2960	3280	1.09698E+03
3000	3280	1.09684E+03
3040	3280	1.09722E+03
3080	3280	1.09673E+03
3120	3280	1.09632E+03
3160	3280	1.09529E+03
3200	3280	1.09489E+03
3240	3280	1.09488E+03
3280	3280	1.09479E+03
3320	3280	1.09507E+03
3360	3280	1.09502E+03
3400	3280	1.09520E+03
3440	3280	1.09518E+03
3480	3280	1.09593E+03
3520	3280	1.09726E+03
3560	3280	1.09493E+03
120	3320	1.10259E+03
160	3320	1.10327E+03
200	3320	1.10362E+03
240	3320	1.10350E+03
280	3320	1.10381E+03
320	3320	1.10319E+03
360	3320	1.10306E+03
400	3320	1.10248E+03
440	3320	1.10214E+03
480	3320	1.10156E+03
520	3320	1.10039E+03
560	3320	1.10020E+03
600	3320	1.09899E+03
640	3320	1.09856E+03
680	3320	1.09819E+03
720	3320	1.09809E+03
760	3320	1.09798E+03
800	3320	1.09797E+03
840	3320	1.09737E+03
880	3320	1.09646E+03
920	3320	1.09620E+03
960	3320	1.09661E+03
1000	3320	1.09607E+03
1040	3320	1.09564E+03
1080	3320	1.09359E+03
1120	3320	1.09149E+03
1160	3320	1.08944E+03
1200	3320	1.08762E+03
1240	3320	1.08767E+03
1280	3320	1.08631E+03
1320	3320	1.08661E+03
1360	3320	1.08757E+03
1400	3320	1.08793E+03
1440	3320	1.08933E+03
1480	3320	1.09098E+03
1520	3320	1.09133E+03
1560	3320	1.09060E+03
1600	3320	1.08997E+03
1640	3320	1.09016E+03
1680	3320	1.09012E+03
1720	3320	1.08964E+03
1760	3320	1.08998E+03
1800	3320	1.09025E+03
1840	3320	1.08937E+03
1880	3320	1.08831E+03
1920	3320	1.08861E+03
1960	3320	1.08961E+03
2000	3320	1.08991E+03
2040	3320	1.08947E+03
2080	3320	1.08928E+03
2120	3320	1.08889E+03
2160	3320	1.08932E+03
2200	3320	1.08932E+03
2240	3320	1.09030E+03
2280	3320	1.09167E+03
2320	3320	1.09421E+03
2360	3320	1.09710E+03
2400	3320	1.09761E+03
2440	3320	1.09800E+03
2480	3320	1.09706E+03
2520	3320	1.09567E+03
2560	3320	1.09469E+03
2600	3320	1.09379E+03
2640	3320	1.09185E+03
2680	3320	1.09148E+03
2720	3320	1.09148E+03
2760	3320	1.09159E+03
2800	3320	1.09299E+03
2840	3320	1.09437E+03
2880	3320	1.09534E+03
2920	3320	1.09621E+03
2960	3320	1.09639E+03
3000	3320	1.09660E+03
3040	3320	1.09659E+03
3080	3320	1.09621E+03
3120	3320	1.09574E+03
3160	3320	1.09532E+03
3200	3320	1.09510E+03
3240	3320	1.09444E+03
3280	3320	1.09459E+03
3320	3320	1.09494E+03
3360	3320	1.09509E+03
3400	3320	1.09550E+03
3440	3320	1.09535E+03
3480	3320	1.09641E+03
3520	3320	1.09717E+03
3560	3320	1.09545E+03
120	3360	1.10222E+03
160	3360	1.10205E+03
200	3360	1.10317E+03
240	3360	1.10302E+03
280	3360	1.10352E+03
320	3360	1.10319E+03
360	3360	1.10317E+03
400	3360	1.10266E+03
440	3360	1.10224E+03
480	3360	1.10158E+03
520	3360	1.10064E+03
560	3360	1.10023E+03
600	3360	1.09949E+03
640	3360	1.09845E+03
680	3360	1.09801E+03
720	3360	1.09841E+03
760	3360	1.09858E+03
800	3360	1.09814E+03
840	3360	1.09784E+03
880	3360	1.09717E+03
920	3360	1.09637E+03
960	3360	1.09574E+03
1000	3360	1.09547E+03
1040	3360	1.09422E+03
1080	3360	1.09218E+03
1120	3360	1.08992E+03
1160	3360	1.08847E+03
1200	3360	1.08714E+03
1240	3360	1.08611E+03
1280	3360	1.08566E+03
1320	3360	1.08640E+03
1360	3360	1.08662E+03
1400	3360	1.08691E+03
1440	3360	1.08774E+03
1480	3360	1.08889E+03
1520	3360	1.08996E+03
1560	3360	1.08959E+03
1600	3360	1.08970E+03
1640	3360	1.09060E+03
1680	3360	1.09145E+03
1720	3360	1.09182E+03
1760	3360	1.09115E+03
1800	3360	1.09098E+03
1840	3360	1.09012E+03
1880	3360	1.08832E+03
1920	3360	1.08891E+03
1960	3360	1.08953E+03
2000	3360	1.09055E+03
2040	3360	1.09088E+03
2080	3360	1.09128E+03
2120	3360	1.09188E+03
2160	3360	1.09195E+03
2200	3360	1.09217E+03
2240	3360	1.09237E+03
2280	3360	1.09378E+03
2320	3360	1.09727E+03
2360	3360	1.09852E+03
2400	3360	1.09882E+03
2440	3360	1.09826E+03
2480	3360	1.09756E+03
2520	3360	1.09820E+03
2560	3360	1.09601E+03
2600	3360	1.09522E+03
2640	3360	1.09190E+03
2680	3360	1.09126E+03
2720	3360	1.09149E+03
2760	3360	1.09171E+03
2800	3360	1.09291E+03
2840	3360	1.09443E+03
2880	3360	1.09536E+03
2920	3360	1.09612E+03
2960	3360	1.09611E+03
3000	3360	1.09651E+03
3040	3360	1.09614E+03
3080	3360	1.09556E+03
3120	3360	1.09559E+03
3160	3360	1.09560E+03
3200	3360	1.09538E+03
3240	3360	1.09466E+03
3280	3360	1.09481E+03
3320	3360	1.09505E+03
3360	3360	1.09537E+03
3400	3360	1.09540E+03
3440	3360	1.09523E+03
3480	3360	1.09641E+03
3520	3360	1.09658E+03
3560	3360	1.09533E+03
120	3400	1.10267E+03
160	3400	1.10230E+03
200	3400	1.10254E+03
240	3400	1.10180E+03
280	3400	1.10258E+03
320	3400	1.10262E+03
360	3400	1.10258E+03
400	3400	1.10236E+03
440	3400	1.10186E+03
480	3400	1.10172E+03
520	3400	1.10099E+03
560	3400	1.10042E+03
600	3400	1.09950E+03
640	3400	1.09905E+03
680	3400	1.09843E+03
720	3400	1.09842E+03
760	3400	1.09800E+03
800	3400	1.09798E+03
840	3400	1.09810E+03
880	3400	1.09764E+03
920	3400	1.09614E+03
960	3400	1.09500E+03
1000	3400	1.09429E+03
1040	3400	1.09224E+03
1080	3400	1.09005E+03
1120	3400	1.08814E+03
1160	3400	1.08675E+03
1200	3400	1.08541E+03
1240	3400	1.08533E+03
1280	3400	1.08491E+03
1320	3400	1.08590E+03
1360	3400	1.08578E+03
1400	3400	1.08560E+03
1440	3400	1.08620E+03
1480	3400	1.08681E+03
1520	3400	1.08733E+03
1560	3400	1.08828E+03
1600	3400	1.08868E+03
1640	3400	1.08983E+03
1680	3400	1.09026E+03
1720	3400	1.09117E+03
1760	3400	1.09110E+03
1800	3400	1.09101E+03
1840	3400	1.09117E+03
1880	3400	1.08996E+03
1920	3400	1.09020E+03
1960	3400	1.09146E+03
2000	3400	1.09209E+03
2040	3400	1.09320E+03
2080	3400	1.09331E+03
2120	3400	1.09307E+03
2160	3400	1.09375E+03
2200	3400	1.09419E+03
2240	3400	1.09478E+03
2280	3400	1.09691E+03
2320	3400	1.09848E+03
2360	3400	1.09902E+03
2400	3400	1.09946E+03
2440	3400	1.09870E+03
2480	3400	1.09888E+03
2520	3400	1.09941E+03
2560	3400	1.09757E+03
2600	3400	1.09645E+03
2640	3400	1.09492E+03
2680	3400	1.09301E+03
2720	3400	1.09204E+03
2760	3400	1.09233E+03
2800	3400	1.09369E+03
2840	3400	1.09475E+03
2880	3400	1.09571E+03
2920	3400	1.09568E+03
2960	3400	1.09600E+03
3000	3400	1.09661E+03
3040	3400	1.09637E+03
3080	3400	1.09584E+03
3120	3400	1.09588E+03
3160	3400	1.09617E+03
3200	3400	1.09583E+03
3240	3400	1.09569E+03
3280	3400	1.09532E+03
3320	3400	1.09559E+03
3360	3400	1.09550E+03
3400	3400	1.09523E+03
3440	3400	1.09557E+03
3480	3400	1.09572E+03
3520	3400	1.09594E+03
3560	3400	1.09497E+03
120	3440	1.10176E+03
160	3440	1.10132E+03
200	3440	1.10212E+03
240	3440	1.10188E+03
280	3440	1.10237E+03
320	3440	1.10186E+03
360	3440	1.10193E+03
400	3440	1.10173E+03
440	3440	1.10161E+03
480	3440	1.10130E+03
520	3440	1.10059E+03
560	3440	1.09993E+03
600	3440	1.09956E+03
640	3440	1.09933E+03
680	3440	1.09812E+03
720	3440	1.09799E+03
760	3440	1.09757E+03
800	3440	1.09770E+03
840	3440	1.09782E+03
880	3440	1.09729E+03
920	3440	1.09586E+03
960	3440	1.09401E+03
1000	3440	1.09186E+03
1040	3440	1.08923E+03
1080	3440	1.08731E+03
1120	3440	1.08585E+03
1160	3440	1.08473E+03
1200	3440	1.08405E+03
1240	3440	1.08412E+03
1280	3440	1.08452E+03
1320	3440	1.08520E+03
1360	3440	1.08502E+03
1400	3440	1.08434E+03
1440	3440	1.08471E+03
1480	3440	1.08574E+03
1520	3440	1.08576E+03
1560	3440	1.08680E+03
1600	3440	1.08771E+03
1640	3440	1.08864E+03
1680	3440	1.08926E+03
1720	3440	1.09002E+03
1760	3440	1.09055E+03
1800	3440	1.09108E+03
1840	3440	1.09142E+03
1880	3440	1.09207E+03
1920	3440	1.09329E+03
1960	3440	1.09344E+03
2000	3440	1.09398E+03
2040	3440	1.09414E+03
2080	3440	1.09507E+03
2120	3440	1.09542E+03
2160	3440	1.09573E+03
2200	3440	1.09682E+03
2240	3440	1.09731E+03
2280	3440	1.09799E+03
2320	3440	1.09883E+03
2360	3440	1.09930E+03
2400	3440	1.09974E+03
2440	3440	1.09934E+03
2480	3440	1.09959E+03
2520	3440	1.09900E+03
2560	3440	1.09811E+03
2600	3440	1.09645E+03
2640	3440	1.09484E+03
2680	3440	1.09381E+03
2720	3440	1.09361E+03
2760	3440	1.09361E+03
2800	3440	1.09504E+03
2840	3440	1.09560E+03
2880	3440	1.09606E+03
2920	3440	1.09627E+03
2960	3440	1.09646E+03
3000	3440	1.09692E+03
3040	3440	1.09696E+03
3080	3440	1.09623E+03
3120	3440	1.09581E+03
3160	3440	1.09592E+03
3200	3440	1.09589E+03
3240	3440	1.09609E+03
3280	3440	1.09594E+03
3320	3440	1.09578E+03
3360	3440	1.09566E+03
3400	3440	1.09506E+03
3440	3440	1.09530E+03
3480	3440	1.09551E+03
3520	3440	1.09527E+03
3560	3440	1.09524E+03
120	3480	1.10125E+03
160	3480	1.10103E+03
200	3480	1.10181E+03
240	3480	1.10224E+03
280	3480	1.10262E+03
320	3480	1.10190E+03
360	3480	1.10141E+03
400	3480	1.10126E+03
440	3480	1.10103E+03
480	3480	1.10081E+03
520	3480	1.10005E+03
560	3480	1.09958E+03
600	3480	1.09945E+03
640	3480	1.09864E+03
680	3480	1.09728E+03
720	3480	1.09725E+03
760	3480	1.09765E+03
800	3480	1.09782E+03
840	3480	1.09789E+03
880	3480	1.09714E+03
920	3480	1.09503E+03
960	3480	1.09311E+03
1000	3480	1.09044E+03
1040	3480	1.08887E+03
1080	3480	1.08656E+03
1120	3480	1.08550E+03
1160	3480	1.08418E+03
1200	3480	1.08323E+03
1240	3480	1.08364E+03
1280	3480	1.08356E+03
1320	3480	1.08446E+03
1360	3480	1.08456E+03
1400	3480	1.08393E+03
1440	3480	1.08421E+03
1480	3480	1.08463E+03
1520	3480	1.08520E+03
1560	3480	1.08614E+03
1600	3480	1.08713E+03
1640	3480	1.08777E+03
1680	3480	1.08890E+03
1720	3480	1.08994E+03
1760	3480	1.09021E+03
1800	3480	1.09092E+03
1840	3480	1.09191E+03
1880	3480	1.09290E+03
1920	3480	1.09388E+03
1960	3480	1.09397E+03
2000	3480	1.09430E+03
2040	3480	1.09441E+03
2080	3480	1.09562E+03
2120	3480	1.09667E+03
2160	3480	1.09704E+03
2200	3480	1.09742E+03
2240	3480	1.09725E+03
2280	3480	1.09752E+03
2320	3480	1.09788E+03
2360	3480	1.09873E+03
2400	3480	1.09858E+03
2440	3480	1.09820E+03
2480	3480	1.09920E+03
2520	3480	1.09730E+03
2560	3480	1.09646E+03
2600	3480	1.09565E+03
2640	3480	1.09437E+03
2680	3480	1.09386E+03
2720	3480	1.09364E+03
2760	3480	1.09444E+03
2800	3480	1.09584E+03
2840	3480	1.09625E+03
2880	3480	1.09655E+03
2920	3480	1.09678E+03
2960	3480	1.09691E+03
